time,ego_speed,acceleration_cmd,mode,distance_error,distance,ttc
56.3,24.4278,-1.1726,follow,-2.3738,44.2679,223.81
56.4,24.3105,-0.9412,follow,-2.2059,44.2599,
56.5,24.2164,-0.8885,follow,-2.0054,44.3192,283.3607
56.6,24.1276,-0.956,follow,-1.8789,44.3125,
56.7,24.032,-0.663,follow,-1.5166,44.5313,436.765
56.8,23.9657,-0.9244,follow,-1.4208,44.5277,
56.9,23.8732,-0.7703,follow,-1.2024,44.6074,
57.0,23.7962,-0.7031,follow,-0.9565,44.7378,
57.1,23.7259,-0.5461,follow,-0.6156,44.9732,
57.2,23.6713,-0.7639,follow,-0.5088,44.9981,
57.3,23.5949,-0.4619,follow,-0.1667,45.2256,
57.4,23.5487,-0.545,follow,0.0487,45.3717,
57.5,23.4942,-0.5683,follow,0.207,45.4483,
57.6,23.4374,-0.39,follow,0.4835,45.6396,
57.7,23.3984,-0.379,follow,0.7172,45.8147,
57.8,23.3605,-0.3927,follow,0.893,45.9337,
57.9,23.3212,-0.2791,follow,1.1248,46.1066,
58.0,23.2933,-0.2776,follow,1.3083,46.2482,
58.1,23.2655,-0.1769,follow,1.5324,46.4307,
58.2,23.2478,-0.081,follow,1.7842,46.6559,
58.3,23.2397,0.0567,follow,2.0914,46.9509,
58.4,23.2454,-0.1401,follow,2.1653,47.0334,
58.5,23.2314,0.2407,follow,2.5232,47.3703,
58.6,23.2555,-0.1012,follow,2.5155,47.3987,
58.7,23.2453,0.149,follow,2.6952,47.5632,
58.8,23.2602,0.233,follow,2.8908,47.7811,
58.9,23.2835,0.2571,follow,3.0485,47.9738,
59.0,23.3092,0.2309,follow,3.132,48.0959,
59.1,23.3323,0.3192,follow,3.2482,48.2466,
59.2,23.3642,0.3308,follow,3.3268,48.3732,
59.3,23.3973,0.366,follow,3.3935,48.4895,
59.4,23.4339,0.5338,follow,3.5592,48.7101,
59.5,23.4873,0.5225,follow,3.6574,48.8884,
59.6,23.5396,0.4798,follow,3.6731,48.9824,
59.7,23.5875,0.6658,follow,3.8093,49.1907,
59.8,23.6541,0.6375,follow,3.8671,49.3482,
59.9,23.7179,0.7317,follow,3.9606,49.5375,
60.0,23.791,0.748,follow,4.0188,49.7053,
60.1,23.8658,0.6565,follow,3.958,49.7568,
60.2,23.9315,0.7198,follow,3.9274,49.8246,
60.3,24.0035,0.8559,follow,3.9821,49.9873,
60.4,24.0891,0.8637,follow,4.0008,50.1344,
60.5,24.1754,0.8413,follow,3.9647,50.2278,
60.6,24.2596,0.8854,follow,3.9385,50.3279,
60.7,24.3481,1.0107,follow,3.9879,50.5101,
60.8,24.4492,0.8578,follow,3.8694,50.5431,
60.9,24.5349,0.9979,follow,3.8552,50.6576,
61.0,24.6347,0.9318,follow,3.7571,50.7092,
61.1,24.7279,0.9507,follow,3.6605,50.7524,
61.2,24.823,1.0791,follow,3.6566,50.8911,
61.3,24.9309,1.0567,follow,3.6047,51.001,
61.4,25.0366,1.0756,follow,3.5475,51.1023,
61.5,25.1441,1.1334,follow,3.5187,51.2349,
61.6,25.2575,1.0234,follow,3.375,51.2612,
61.7,25.3598,1.0987,follow,3.2905,51.3302,1722.347
61.8,25.4697,0.9998,follow,3.1117,51.3162,
61.9,25.5696,1.0621,follow,2.9898,51.3443,1295.0434
62.0,25.6759,1.0035,follow,2.8159,51.3297,
62.1,25.7762,1.0191,follow,2.6617,51.3261,
62.2,25.8781,1.049,follow,2.5371,51.3542,65.9981
62.3,25.983,0.9018,follow,2.2914,51.2659,
62.4,26.0732,1.166,follow,2.2878,51.3976,48.8017
62.5,26.1898,0.8393,follow,1.996,51.2806,39.4529
62.6,26.2737,0.8314,follow,1.7317,51.1423,
62.7,26.3569,1.0121,follow,1.6483,51.1836,
62.8,26.4581,0.9357,follow,1.5027,51.1898,1344.7859
62.9,26.5516,0.9106,follow,1.3492,51.1766,558.4602
63.0,26.6427,0.8902,follow,1.1943,51.1583,78.3796
63.1,26.7317,0.8057,follow,0.9866,51.0842,36.4438
63.2,26.8123,0.6977,follow,0.7175,50.9359,74.6537
63.3,26.8821,0.7563,follow,0.5376,50.8607,38.7638
63.4,26.9577,0.6364,follow,0.2854,50.722,749.224
63.5,27.0213,0.7601,follow,0.1768,50.7088,52.2052
63.6,27.0973,0.6057,follow,-0.0419,50.6041,32.7039
63.7,27.1579,0.5196,follow,-0.2936,50.4433,42.8241
63.8,27.2099,0.5252,follow,-0.4945,50.3203,82.5094
63.9,27.2624,0.5457,follow,-0.6395,50.2541,35.8346
64.0,27.317,0.409,follow,-0.8671,50.1084,30.6107
64.1,27.3579,0.3506,follow,-1.0962,49.9406,62.5936
64.2,27.3929,0.4043,follow,-1.2321,49.8573,62.0955
64.3,27.4333,0.3525,follow,-1.3771,49.773,35.4673
64.4,27.4686,0.2456,follow,-1.5738,49.6291,36.2628
64.5,27.4932,0.2135,follow,-1.7499,49.4898,60.8611
64.6,27.5145,0.2324,follow,-1.8654,49.4063,23.1465
64.7,27.5378,0.026,follow,-2.1161,49.1906,23.5615
64.8,27.5403,-0.0022,follow,-2.329,48.9815,32.4307
64.9,27.5401,0.0051,follow,-2.4797,48.8305,45.2081
65.0,27.5406,-0.0007,follow,-2.5885,48.7225,78.5038
65.1,27.5406,0.0073,follow,-2.6505,48.6604,
65.2,27.5413,0.0824,follow,-2.6177,48.6943,401.4395
65.3,27.5495,-0.0072,follow,-2.643,48.6813,53.523
65.4,27.5488,-0.117,follow,-2.7328,48.5904,63.2012
65.5,27.5371,-0.1249,follow,-2.791,48.5147,31.9781
65.6,27.5246,-0.254,follow,-2.9227,48.3643,72.7677
65.7,27.4992,-0.1827,follow,-2.9485,48.3003,58.2466
65.8,27.481,-0.2514,follow,-3.0022,48.2192,165.7222
65.9,27.4558,-0.2142,follow,-2.9911,48.1927,41.6954
66.0,27.4344,-0.3537,follow,-3.0724,48.0792,3338.0365
66.1,27.399,-0.2363,follow,-3.0172,48.0813,
66.2,27.3754,-0.1705,follow,-2.8923,48.1708,121.827
66.3,27.3584,-0.3392,follow,-2.9046,48.1329,
66.4,27.3244,-0.2816,follow,-2.8432,48.1435,
66.5,27.2963,-0.2727,follow,-2.7615,48.1829,105.6022
66.6,27.269,-0.3844,follow,-2.7635,48.14,
66.7,27.2306,-0.3222,follow,-2.6909,48.1549,
66.8,27.1983,-0.3582,follow,-2.6384,48.1591,
66.9,27.1625,-0.3494,follow,-2.5659,48.1778,97.8196
67.0,27.1276,-0.4395,follow,-2.5593,48.1321,
67.1,27.0836,-0.3597,follow,-2.4667,48.1587,
67.2,27.0477,-0.323,follow,-2.3396,48.2319,
67.3,27.0154,-0.2245,follow,-2.1336,48.3894,
67.4,26.9929,-0.2625,follow,-1.9773,48.5121,
67.5,26.9667,-0.1159,follow,-1.7106,48.7394,504.1962
67.6,26.9551,-0.389,follow,-1.7017,48.7309,
67.7,26.9162,-0.1829,follow,-1.5099,48.8643,
67.8,26.8979,-0.2571,follow,-1.4003,48.9465,
67.9,26.8722,-0.027,follow,-1.108,49.2003,
68.0,26.8695,-0.3145,follow,-1.0949,49.2094,
68.1,26.838,-0.2655,follow,-1.0345,49.2226,
68.2,26.8115,-0.241,follow,-0.9558,49.2614,57.8541
68.3,26.7874,-0.3857,follow,-1.0024,49.1787,
68.4,26.7488,-0.2088,follow,-0.8864,49.2368,
68.5,26.7279,-0.2422,follow,-0.8109,49.281,
68.6,26.7037,-0.1299,follow,-0.6489,49.4066,
68.7,26.6907,-0.097,follow,-0.4825,49.5536,
68.8,26.681,0.0869,follow,-0.1891,49.8325,
68.9,26.6897,0.0226,follow,0.0019,50.0365,
69.0,26.692,-0.0759,follow,0.0783,50.1163,
69.1,26.6844,-0.0693,follow,0.1463,50.1729,
69.2,26.6775,0.0901,follow,0.3329,50.3491,
69.3,26.6865,-0.0765,follow,0.3468,50.3765,
69.4,26.6788,0.2853,follow,0.6544,50.6726,
69.5,26.7073,0.2256,follow,0.8538,50.9148,
69.6,26.7299,0.1196,follow,0.924,51.0189,
69.7,26.7419,0.0379,follow,0.9069,51.0197,
69.8,26.7456,0.376,follow,1.1646,51.2831,
69.9,26.7832,0.2295,follow,1.2469,51.4218,
70.0,26.8062,0.4258,follow,1.4669,51.6762,
70.1,26.8488,0.1579,follow,1.4151,51.6883,
70.2,26.8646,0.3156,follow,1.491,51.7878,
70.3,26.8961,0.3793,follow,1.594,51.9382,
70.4,26.9341,0.4092,follow,1.6907,52.0918,
70.5,26.975,0.3901,follow,1.7408,52.2033,
70.6,27.014,0.5305,follow,1.8839,52.4049,
70.7,27.067,0.3769,follow,1.8597,52.4602,
70.8,27.1047,0.5141,follow,1.9377,52.5947,
70.9,27.1561,0.549,follow,2.0149,52.7491,
71.0,27.211,0.6172,follow,2.1185,52.935,
71.1,27.2727,0.6657,follow,2.2266,53.1357,
71.2,27.3393,0.5062,follow,2.1658,53.1748,
71.3,27.3899,0.4992,follow,2.0919,53.1768,
71.4,27.4399,0.7975,follow,2.26,53.4198,
71.5,27.5196,0.6973,follow,2.2975,53.5769,
71.6,27.5893,0.6277,follow,2.2519,53.6359,
71.7,27.6521,0.8913,follow,2.4136,53.8917,
71.8,27.7412,0.7444,follow,2.4057,54.0176,
71.9,27.8157,0.8994,follow,2.5075,54.231,
72.0,27.9056,0.7955,follow,2.485,54.3435,
72.1,27.9852,1.0378,follow,2.6462,54.624,
72.2,28.089,1.0138,follow,2.7376,54.8711,
72.3,28.1903,0.8455,follow,2.6515,54.937,
72.4,28.2749,1.0074,follow,2.6922,55.1045,
72.5,28.3756,0.9698,follow,2.6725,55.236,
72.6,28.4726,1.0698,follow,2.7168,55.4257,452.0348
72.7,28.5796,0.8307,follow,2.5334,55.4028,
72.8,28.6627,1.03,follow,2.5255,55.5195,
72.9,28.7657,1.0497,follow,2.5144,55.6629,54.8046
73.0,28.8706,0.7598,follow,2.2449,55.5509,95.673
73.1,28.9466,0.8344,follow,2.0653,55.4852,40.3056
73.2,29.0301,0.7066,follow,1.7941,55.3392,
73.3,29.1007,0.8746,follow,1.6941,55.3451,
73.4,29.1882,0.9384,follow,1.65,55.4323,
73.5,29.282,1.0122,follow,1.6611,55.5841,
73.6,29.3832,0.8567,follow,1.5279,55.6028,
73.7,29.4689,1.0313,follow,1.5495,55.7529,49.8281
73.8,29.572,0.6901,follow,1.2726,55.6307,37.5368
73.9,29.641,0.6668,follow,1.014,55.4756,908.8054
74.0,29.7077,0.5846,follow,0.9012,55.4628,
74.1,29.7662,0.4676,follow,0.8379,55.4872,576.9208
74.2,29.8129,0.3741,follow,0.7535,55.4729,28.8479
74.3,29.8504,0.2993,follow,0.5013,55.2769,344.7176
74.4,29.8803,0.2394,follow,0.4374,55.2578,44.1963
74.5,29.9042,0.1915,follow,0.2741,55.1304,
74.6,29.9234,0.1532,follow,0.296,55.1811,
74.7,29.9387,0.1226,follow,0.2991,55.2072,62.8279
74.8,29.951,0.0981,follow,0.1917,55.1181,114.5992
74.9,29.9608,0.0785,follow,0.1279,55.069,58.536
75.0,29.9686,0.0628,follow,0.0212,54.9742,1921.0341
75.1,29.9749,0.0502,follow,0.0083,54.9707,
75.2,29.9799,0.0402,follow,0.0918,55.0617,68.8344
75.3,29.9839,0.0321,follow,0.0054,54.9813,
75.4,29.9871,0.0257,follow,0.0579,55.0386,163.2487
75.5,29.9897,0.0206,follow,0.02,55.0046,101.9139
75.6,29.9918,0.0165,follow,-0.0372,54.9504,
75.7,29.9934,0.0132,follow,-0.029,54.9611,78.1343
75.8,29.9947,0.0105,follow,-0.1015,54.8906,244.2462
75.9,29.9958,0.0084,follow,-0.1256,54.868,69.8255
76.0,29.9966,0.0067,follow,-0.2056,54.7894,
76.1,29.9973,0.0054,follow,0.0057,55.0016,
76.2,29.9978,0.0043,follow,0.0451,55.0419,231.4206
76.3,29.9983,0.0035,follow,0.0206,55.018,
76.4,29.9986,0.0028,follow,0.0832,55.0812,
76.5,29.9989,0.0022,follow,0.1199,55.1183,
76.6,29.9991,0.0018,follow,0.1497,55.1484,
76.7,29.9993,0.0014,follow,0.2585,55.2574,
76.8,29.9994,0.0011,follow,0.3843,55.3835,
76.9,29.9995,0.0009,follow,0.3952,55.3945,
77.0,29.9996,0.0007,follow,0.4051,55.4046,
77.1,29.9997,0.0006,follow,0.447,55.4466,39.0549
77.2,29.9998,0.0005,follow,0.305,55.3046,82.5728
77.3,29.9998,0.0004,follow,0.2379,55.2376,
77.4,29.9999,0.0003,follow,0.4409,55.4407,
77.5,29.9999,0.0002,follow,0.6728,55.6727,
77.6,29.9999,0.0002,follow,0.7328,55.7327,
77.7,29.9999,0.0002,follow,0.8728,55.8727,
77.8,29.9999,0.0001,follow,0.9918,55.9917,
77.9,30.0,0.0001,follow,1.3708,56.3707,
78.0,30.0,0.0001,follow,1.5718,56.5717,
78.1,30.0,0.0001,follow,1.6598,56.6597,
78.2,30.0,0.0,follow,1.6737,56.6737,131.8069
78.3,30.0,0.0,follow,1.6307,56.6307,
78.4,30.0,0.0,follow,1.7597,56.7597,
78.5,30.0,0.0,follow,1.8017,56.8017,355.039
78.6,30.0,0.0,follow,1.7857,56.7857,
78.7,30.0,0.0,follow,1.8447,56.8447,
78.8,30.0,0.0,follow,1.8667,56.8667,
78.9,30.0,0.0,follow,2.1517,57.1517,
79.0,30.0,0.0,follow,2.3647,57.3647,
79.1,30.0,0.0,follow,2.4967,57.4967,
79.2,30.0,0.0,follow,2.7727,57.7727,
79.3,30.0,0.0,follow,2.9197,57.9197,
79.4,30.0,0.0,follow,2.9817,57.9817,
79.5,30.0,0.0,follow,3.2727,58.2727,
79.6,30.0,0.0,follow,3.4737,58.4737,
79.7,30.0,0.0,follow,3.5287,58.5287,
79.8,30.0,0.0,follow,3.6677,58.6677,
79.9,30.0,0.0,follow,3.7447,58.7447,
80.0,30.0,0.0,follow,3.7767,58.7767,
80.1,30.0,0.0,follow,4.0317,59.0317,
80.2,30.0,0.0,follow,4.3837,59.3837,
80.3,30.0,0.0,follow,4.4237,59.4237,
80.4,30.0,0.0,follow,4.6547,59.6547,
80.5,30.0,0.0,follow,4.7727,59.7727,
80.6,30.0,0.0,follow,4.9087,59.9087,
80.7,30.0,0.0,follow,5.0387,60.0387,
80.8,30.0,0.0,follow,5.1457,60.1457,
80.9,30.0,0.0,follow,5.3437,60.3437,
81.0,30.0,0.0,follow,5.4607,60.4607,
81.1,30.0,0.0,follow,5.6867,60.6867,
81.2,30.0,0.0,follow,5.8847,60.8847,
81.3,30.0,0.0,follow,6.0687,61.0687,
81.4,30.0,0.0,follow,6.1917,61.1917,
81.5,30.0,0.0,follow,6.3487,61.3487,
81.6,30.0,0.0,follow,6.6387,61.6387,
81.7,30.0,0.0,follow,6.9067,61.9067,
81.8,30.0,0.0,follow,7.0347,62.0347,
81.9,30.0,0.0,follow,7.2717,62.2717,
82.0,30.0,0.0,follow,7.5747,62.5747,
82.1,30.0,0.0,follow,7.6457,62.6457,
82.2,30.0,0.0,follow,7.9357,62.9357,
82.3,30.0,0.0,follow,8.1117,63.1117,
82.4,30.0,0.0,follow,8.4107,63.4107,
82.5,30.0,0.0,follow,8.5837,63.5837,
82.6,30.0,0.0,follow,8.6577,63.6577,
82.7,30.0,0.0,follow,8.7517,63.7517,
82.8,30.0,0.0,follow,9.0137,64.0137,
82.9,30.0,0.0,follow,9.2987,64.2987,
83.0,30.0,0.0,follow,9.4727,64.4727,
83.1,30.0,0.0,follow,9.8027,64.8027,
83.2,30.0,0.0,follow,9.9097,64.9097,
83.3,30.0,0.0,follow,10.1767,65.1767,
83.4,30.0,0.0,follow,10.3347,65.3347,
83.5,30.0,0.0,follow,10.5507,65.5507,
83.6,30.0,0.0,follow,10.8387,65.8387,
83.7,30.0,0.0,follow,11.0407,66.0407,
83.8,30.0,0.0,follow,11.2927,66.2927,
83.9,30.0,0.0,follow,11.6847,66.6847,
84.0,30.0,0.0,follow,11.9247,66.9247,
84.1,30.0,0.0,follow,12.3077,67.3077,
84.2,30.0,0.0,follow,12.4987,67.4987,
84.3,30.0,0.0,follow,12.8587,67.8587,
84.4,30.0,0.0,follow,13.3117,68.3117,
84.5,30.0,0.0,follow,13.3787,68.3787,
84.6,30.0,0.0,follow,13.6167,68.6167,
84.7,30.0,0.0,follow,13.9937,68.9937,
84.8,30.0,0.0,follow,14.2967,69.2967,
84.9,30.0,0.0,follow,14.6607,69.6607,
85.0,30.0,0.0,follow,14.9307,69.9307,
85.1,30.0,0.0,follow,15.2727,70.2727,
85.2,30.0,0.0,follow,15.5937,70.5937,
85.3,30.0,0.0,follow,16.0507,71.0507,
85.4,30.0,0.0,follow,16.4197,71.4197,
85.5,30.0,0.0,follow,16.8007,71.8007,
85.6,30.0,0.0,follow,17.1097,72.1097,
85.7,30.0,0.0,follow,17.4137,72.4137,
85.8,30.0,0.0,follow,17.7267,72.7267,
85.9,30.0,0.0,follow,18.1267,73.1267,
86.0,30.0,0.0,follow,18.4477,73.4477,
86.1,30.0,0.0,follow,18.8437,73.8437,
86.2,30.0,0.0,follow,19.4237,74.4237,
86.3,30.0,0.0,follow,19.8847,74.8847,
86.4,30.0,0.0,follow,20.2287,75.2287,
86.5,30.0,0.0,follow,20.7307,75.7307,
86.6,30.0,0.0,follow,21.0727,76.0727,
86.7,30.0,0.0,follow,21.2527,76.2527,
86.8,30.0,0.0,follow,21.5397,76.5397,
86.9,30.0,0.0,follow,21.7427,76.7427,
87.0,30.0,0.0,follow,22.1037,77.1037,
87.1,30.0,0.0,follow,22.5057,77.5057,
87.2,30.0,0.0,follow,23.0797,78.0797,
87.3,30.0,0.0,follow,23.5197,78.5197,
87.4,30.0,0.0,follow,23.9077,78.9077,
87.5,30.0,0.0,follow,24.4057,79.4057,
87.6,30.0,0.0,follow,24.5957,79.5957,
87.7,30.0,0.0,follow,25.0397,80.0397,
87.8,30.0,0.0,follow,25.5417,80.5417,
87.9,30.0,0.0,follow,25.8167,80.8167,
88.0,30.0,0.0,follow,26.3647,81.3647,
88.1,30.0,0.0,follow,26.8327,81.8327,
88.2,30.0,0.0,follow,27.2267,82.2267,
88.3,30.0,0.0,follow,27.7317,82.7317,
88.4,30.0,0.0,follow,28.4097,83.4097,
88.5,30.0,0.0,follow,28.8757,83.8757,
88.6,30.0,0.0,follow,29.3517,84.3517,
88.7,30.0,0.0,follow,29.7567,84.7567,
88.8,30.0,0.0,follow,30.1257,85.1257,
88.9,30.0,0.0,follow,30.6717,85.6717,
89.0,30.0,0.0,follow,31.0457,86.0457,
89.1,30.0,0.0,follow,31.5197,86.5197,
89.2,30.0,0.0,follow,31.9397,86.9397,
89.3,30.0,0.0,follow,32.4627,87.4627,
89.4,30.0,0.0,follow,32.9747,87.9747,
89.5,30.0,0.0,follow,33.5627,88.5627,
89.6,30.0,0.0,follow,33.9927,88.9927,
89.7,30.0,0.0,follow,34.4517,89.4517,
89.8,30.0,0.0,follow,34.8397,89.8397,
89.9,30.0,0.0,follow,35.2857,90.2857,
90.0,30.0,0.0,follow,35.8227,90.8227,
90.1,30.0,0.0,follow,36.4017,91.4017,
90.2,30.0,0.0,follow,36.7997,91.7997,
90.3,30.0,0.0,follow,37.3807,92.3807,
90.4,30.0,0.0,follow,38.0077,93.0077,
90.5,30.0,0.0,follow,38.5307,93.5307,
90.6,30.0,0.0,follow,39.2017,94.2017,
90.7,30.0,0.0,follow,39.5907,94.5907,
90.8,30.0,0.0,follow,39.9267,94.9267,
90.9,30.0,0.0,follow,40.2017,95.2017,
91.0,30.0,0.0,follow,40.8117,95.8117,
91.1,30.0,0.0,follow,41.3297,96.3297,
91.2,30.0,0.0,follow,41.7687,96.7687,
91.3,30.0,0.0,follow,42.2377,97.2377,
91.4,30.0,0.0,follow,42.5567,97.5567,
91.5,30.0,0.0,follow,43.2387,98.2387,
91.6,30.0,0.0,follow,43.6767,98.6767,
91.7,30.0,0.0,follow,44.1077,99.1077,
91.8,30.0,0.0,follow,44.5967,99.5967,
91.9,30.0,0.0,follow,45.0557,100.0557,
92.0,30.0,0.0,follow,45.4837,100.4837,
92.1,30.0,0.0,follow,45.8027,100.8027,
92.2,30.0,0.0,follow,46.2457,101.2457,
92.3,30.0,0.0,follow,46.8267,101.8267,
92.4,30.0,0.0,follow,47.3487,102.3487,
92.5,30.0,0.0,follow,47.8907,102.8907,
92.6,30.0,0.0,follow,48.2137,103.2137,
92.7,30.0,0.0,follow,48.4837,103.4837,
92.8,30.0,0.0,follow,48.8357,103.8357,
92.9,30.0,0.0,follow,49.2017,104.2017,
93.0,30.0,0.0,follow,49.6667,104.6667,
93.1,30.0,0.0,follow,49.8467,104.8467,
93.2,30.0,0.0,follow,50.3447,105.3447,
93.3,30.0,0.0,follow,50.6687,105.6687,
93.4,30.0,0.0,follow,50.9607,105.9607,
93.5,30.0,0.0,follow,51.1897,106.1897,
93.6,30.0,0.0,follow,51.3497,106.3497,
93.7,30.0,0.0,follow,51.7517,106.7517,
93.8,30.0,0.0,follow,52.0737,107.0737,
93.9,30.0,0.0,follow,52.2557,107.2557,
94.0,30.0,0.0,follow,52.4327,107.4327,
94.1,30.0,0.0,follow,52.6997,107.6997,
94.2,30.0,0.0,follow,53.1597,108.1597,
94.3,30.0,0.0,follow,53.4237,108.4237,
94.4,30.0,0.0,follow,53.5607,108.5607,
94.5,30.0,0.0,follow,53.8167,108.8167,
94.6,30.0,0.0,follow,54.0647,109.0647,
94.7,30.0,0.0,follow,54.0697,109.0697,
94.8,30.0,0.0,follow,54.3297,109.3297,
94.9,30.0,0.0,follow,54.5667,109.5667,
95.0,30.0,0.0,follow,54.8897,109.8897,
95.1,30.0,0.0,follow,55.3197,110.3197,
95.2,30.0,0.0,follow,55.6747,110.6747,
95.3,30.0,0.0,follow,55.8887,110.8887,
95.4,30.0,0.0,follow,56.0167,111.0167,
95.5,30.0,0.0,follow,56.4957,111.4957,
95.6,30.0,0.0,follow,56.7267,111.7267,
95.7,30.0,0.0,follow,56.9477,111.9477,
95.8,30.0,0.0,follow,57.1607,112.1607,
95.9,30.0,0.0,follow,57.3897,112.3897,
96.0,30.0,0.0,follow,57.5807,112.5807,
96.1,30.0,0.0,follow,57.7257,112.7257,
96.2,30.0,0.0,follow,57.8687,112.8687,
96.3,30.0,0.0,follow,58.0557,113.0557,
96.4,30.0,0.0,follow,58.1887,113.1887,
96.5,30.0,0.0,follow,58.3007,113.3007,
96.6,30.0,0.0,follow,58.4857,113.4857,
96.7,30.0,0.0,follow,58.6317,113.6317,
96.8,30.0,0.0,follow,58.9397,113.9397,125.2085
96.9,30.0,0.0,follow,58.8487,113.8487,
97.0,30.0,0.0,follow,59.1067,114.1067,
97.1,30.0,0.0,follow,59.3747,114.3747,224.2642
97.2,30.0,0.0,follow,59.3237,114.3237,
97.3,30.0,0.0,follow,59.4317,114.4317,
97.4,30.0,0.0,follow,59.5317,114.5317,5726.5859
97.5,30.0,0.0,follow,59.5297,114.5297,
97.6,30.0,0.0,follow,59.5817,114.5817,
97.7,30.0,0.0,follow,59.5977,114.5977,
97.8,30.0,0.0,follow,59.8767,114.8767,
97.9,30.0,0.0,follow,60.0737,115.0737,
98.0,30.0,0.0,follow,60.2967,115.2967,
98.1,30.0,0.0,follow,60.4637,115.4637,1154.6372
98.2,30.0,0.0,follow,60.4537,115.4537,
98.3,30.0,0.0,follow,60.4947,115.4947,
98.4,30.0,0.0,follow,60.6247,115.6247,350.3779
98.5,30.0,0.0,follow,60.5917,115.5917,
98.6,30.0,0.0,follow,60.7327,115.7327,
98.7,30.0,0.0,follow,60.7807,115.7807,
98.8,30.0,0.0,follow,60.8117,115.8117,
98.9,30.0,0.0,follow,60.9367,115.9367,
99.0,30.0,0.0,follow,61.0327,116.0327,
99.1,30.0,0.0,follow,61.0497,116.0497,
99.2,30.0,0.0,follow,61.2007,116.2007,196.9504
99.3,30.0,0.0,follow,61.1417,116.1417,
99.4,30.0,0.0,follow,61.2327,116.2327,
99.5,30.0,0.0,follow,61.3167,116.3167,3877.2239
99.6,30.0,0.0,follow,61.3137,116.3137,
99.7,30.0,0.0,follow,61.3637,116.3637,118.7385
99.8,30.0,0.0,follow,61.2657,116.2657,
99.9,30.0,0.0,follow,61.3587,116.3587,969.656
100.0,30.0,0.0,follow,61.3467,116.3467,247.5462
100.1,30.0,0.0,follow,61.2997,116.2997,
100.2,30.0,0.0,follow,61.3887,116.3887,159.4366
100.3,30.0,0.0,follow,61.3157,116.3157,82.4934
100.4,30.0,0.0,follow,61.1747,116.1747,73.0659
100.5,30.0,0.0,follow,61.0157,116.0157,
100.6,30.0,0.0,follow,61.0447,116.0447,80.5866
100.7,30.0,0.0,follow,60.9007,115.9007,
100.8,30.0,0.0,follow,61.0217,116.0217,51.5652
100.9,30.0,0.0,follow,60.7967,115.7967,
101.0,30.0,0.0,follow,60.9017,115.9017,373.8765
101.1,30.0,0.0,follow,60.8707,115.8707,181.048
101.2,30.0,0.0,follow,60.8067,115.8067,107.2284
101.3,30.0,0.0,follow,60.6987,115.6987,385.6624
101.4,30.0,0.0,follow,60.6687,115.6687,158.4503
101.5,30.0,0.0,follow,60.5957,115.5957,
101.6,30.0,0.0,follow,60.6177,115.6177,165.1682
101.7,30.0,0.0,follow,60.5477,115.5477,160.4829
101.8,30.0,0.0,follow,60.4757,115.4757,94.6522
101.9,30.0,0.0,follow,60.3537,115.3537,115.3537
102.0,30.0,0.0,follow,60.2537,115.2537,157.8818
102.1,30.0,0.0,follow,60.1807,115.1807,45.3467
102.2,30.0,0.0,follow,59.9267,114.9267,50.6285
102.3,30.0,0.0,follow,59.6997,114.6997,224.9014
102.4,30.0,0.0,follow,59.6487,114.6487,109.1893
102.5,30.0,0.0,follow,59.5437,114.5437,81.2367
102.6,30.0,0.0,follow,59.4027,114.4027,89.3771
102.7,30.0,0.0,follow,59.2747,114.2747,108.8331
102.8,30.0,0.0,follow,59.1697,114.1697,61.3816
102.9,30.0,0.0,follow,58.9837,113.9837,53.7659
103.0,30.0,0.0,follow,58.7717,113.7717,85.5426
103.1,30.0,0.0,follow,58.6387,113.6387,47.5476
103.2,30.0,0.0,follow,58.3997,113.3997,90.7198
103.3,30.0,0.0,follow,58.2747,113.2747,36.5402
103.4,30.0,0.0,follow,57.9647,112.9647,136.1021
103.5,30.0,0.0,follow,57.8817,112.8817,83.6161
103.6,30.0,0.0,follow,57.7467,112.7467,71.3587
103.7,30.0,0.0,follow,57.5887,112.5887,110.3811
103.8,30.0,0.0,follow,57.4867,112.4867,224.9734
103.9,30.0,0.0,follow,57.4367,112.4367,102.2152
104.0,30.0,0.0,follow,57.3267,112.3267,31.6413
104.1,30.0,0.0,follow,56.9717,111.9717,35.8884
104.2,30.0,0.0,follow,56.6597,111.6597,42.6182
104.3,30.0,0.0,follow,56.3977,111.3977,52.2994
104.4,30.0,0.0,follow,56.1847,111.1847,62.8162
104.5,30.0,0.0,follow,56.0077,111.0077,38.9501
104.6,30.0,0.0,follow,55.7227,110.7227,51.7396
104.7,30.0,0.0,follow,55.5087,110.5087,37.0835
104.8,30.0,0.0,follow,55.2107,110.2107,37.8731
104.9,30.0,0.0,follow,54.9197,109.9197,30.4487
105.0,30.0,0.0,follow,54.5587,109.5587,33.607
105.1,30.0,0.0,follow,54.2327,109.2327,29.845
105.2,30.0,0.0,follow,53.8667,108.8667,32.0196
105.3,30.0,0.0,follow,53.5267,108.5267,60.6295
105.4,30.0,0.0,follow,53.3477,108.3477,31.1344
105.5,30.0,0.0,follow,52.9997,107.9997,179.9995
105.6,30.0,0.0,follow,52.9397,107.9397,44.9749
105.7,30.0,0.0,follow,52.6997,107.6997,39.8888
105.8,30.0,0.0,follow,52.4297,107.4297,29.8416
105.9,30.0,0.0,follow,52.0697,107.0697,44.9873
