time,ego_speed,acceleration_cmd,mode,distance_error,distance,ttc
55.7,24.978502,3.0,follow,0.0,47.534689,93.479788
55.8,25.278502,-4.010687,follow,0.463915,47.453839,
55.9,24.877434,3.0,follow,0.0,47.499095,
56.0,25.177434,0.0,follow,0.226799,47.539352,54.179997
56.1,25.177434,-1.129067,follow,0.314542,47.451608,218.234898
56.2,25.064527,0.0,follow,0.155635,47.441156,19.018097
56.3,25.064527,-2.818597,follow,0.405087,47.191703,56.549049
56.4,24.782667,0.0,follow,0.037565,47.136436,
56.5,24.782667,-0.000532,follow,0.034831,47.13917,65.229427
56.6,24.782614,-0.807426,follow,0.107013,47.066908,
56.7,24.701871,3.0,follow,0.0,47.218721,61.174335
56.8,25.001871,-3.155623,follow,0.391273,47.111534,141.957189
56.9,24.686309,3.0,follow,0.0,47.109903,
57.0,24.986309,0.0,follow,0.358192,47.121272,
57.1,24.986309,0.0,follow,0.248823,47.230641,44.293571
57.2,24.986309,-1.350672,follow,0.355454,47.12401,
57.3,24.851242,0.0,follow,0.050977,47.225886,
57.4,24.851242,0.0,follow,0.035101,47.241762,79.902585
57.5,24.851242,-0.666622,follow,0.094225,47.182638,
57.6,24.78458,3.0,follow,0.0,47.23918,
57.7,25.08458,-3.174145,follow,0.381148,47.245722,88.379184
57.8,24.767165,3.0,follow,0.0,47.224005,
57.9,25.067165,-0.275881,follow,0.378459,47.222289,132.214102
58.0,25.039577,-0.211783,follow,0.370035,47.189331,
58.1,25.018399,0.0,follow,0.331107,47.196491,
58.2,25.018399,0.0,follow,0.282947,47.244651,
58.3,25.018399,0.0,follow,0.165787,47.361811,49.938706
58.4,25.018399,-1.1569,follow,0.260627,47.266971,
58.5,24.902709,3.0,follow,0.0,47.436701,34.810592
58.6,25.202709,-3.156974,follow,0.533634,47.27043,151.164364
58.7,24.887011,0.0,follow,0.059789,47.270728,
58.8,24.887011,0.0,follow,0.00449,47.326027,
58.9,24.887011,3.0,follow,0.0,47.358326,132.652132
59.0,25.187011,-5.224337,follow,0.487892,47.292625,136.2855
59.1,24.664578,3.0,follow,0.0,47.310167,1368.224915
59.2,24.964578,0.0,follow,0.170157,47.276709,116.854442
59.3,24.964578,-0.57307,follow,0.210615,47.236252,
59.4,24.907271,0.0,follow,0.051382,47.309525,
59.5,24.907271,0.0,follow,0.015109,47.345798,110.809814
59.6,24.907271,-0.473539,follow,0.057836,47.30307,
59.7,24.859917,3.0,follow,0.0,47.384079,
59.8,25.159917,-3.188555,follow,0.348788,47.391087,
59.9,24.841061,3.0,follow,0.0,47.467981,
60.0,25.141061,0.0,follow,0.210717,47.500875,62.41399
60.1,25.141061,-0.99052,follow,0.286823,47.424769,89.301866
60.2,25.042009,0.0,follow,0.181446,47.381568,
60.3,25.042009,0.0,follow,0.122647,47.440367,
60.4,25.042009,0.0,follow,0.070848,47.492166,
60.5,25.042009,0.0,follow,0.064049,47.498965,
60.6,25.042009,0.0,follow,0.04225,47.520764,
60.7,25.042009,3.0,follow,0.0,47.633563,181.80101
60.8,25.342009,-4.28254,follow,0.435652,47.577362,
60.9,24.913755,3.0,follow,0.0,47.653987,
61.0,25.213755,0.0,follow,0.173022,47.647611,886.379355
61.1,25.213755,-0.196473,follow,0.178397,47.642236,
61.2,25.194108,0.0,follow,0.047337,47.743825,
61.3,25.194108,3.0,follow,0.0,47.827414,
61.4,25.494108,-3.394743,follow,0.358159,47.883003,
61.5,25.154634,3.0,follow,0.0,48.01454,
61.6,25.454634,0.0,follow,0.160874,48.021076,
61.7,25.454634,0.0,follow,0.101337,48.080613,385.775401
61.8,25.454634,-0.215674,follow,0.113801,48.06815,
61.9,25.433066,0.0,follow,0.039756,48.109843,
62.0,25.433066,0.0,follow,0.030063,48.119536,
62.1,25.433066,3.0,follow,0.0,48.15023,
62.2,25.733066,-4.091473,follow,0.406676,48.192923,76.126192
62.3,25.323919,3.0,follow,0.0,48.170531,
62.4,25.623919,0.0,follow,0.088739,48.347139,80.055681
62.5,25.623919,-0.723224,follow,0.149131,48.286748,65.793028
62.6,25.551597,0.0,follow,0.106807,48.220588,
62.7,25.551597,3.0,follow,0.0,48.342428,
62.8,25.851597,-2.907694,follow,0.368126,48.409269,
62.9,25.560827,3.0,follow,0.0,48.495186,
63.0,25.860827,0.0,follow,0.236138,48.555103,
63.1,25.860827,-0.049403,follow,0.22322,48.56802,91.494984
63.2,25.855887,-0.666501,follow,0.268398,48.515432,
63.3,25.789237,0.0,follow,0.134347,48.549508,221.447856
63.4,25.789237,-0.344253,follow,0.156271,48.527584,
63.5,25.754811,3.0,follow,0.0,48.641103,
63.6,26.054811,-3.206519,follow,0.441595,48.640622,96.354046
63.7,25.73416,3.0,follow,0.0,48.622206,
63.8,26.03416,-0.2761,follow,0.434449,48.61679,
63.9,26.00655,0.0,follow,0.333689,48.676135,332.148032
64.0,26.00655,-0.425225,follow,0.348344,48.66148,149.017154
64.1,25.964027,0.0,follow,0.312963,48.633078,
64.2,25.964027,0.0,follow,0.253366,48.692675,
64.3,25.964027,0.0,follow,0.190768,48.755272,
64.4,25.964027,-0.081364,follow,0.184171,48.761869,
64.5,25.955891,0.0,follow,0.157556,48.77628,
64.6,25.955891,0.0,follow,0.085145,48.848691,84.822858
64.7,25.955891,-0.690078,follow,0.142734,48.791102,96.445945
64.8,25.886883,0.0,follow,0.08291,48.747414,
64.9,25.886883,0.0,follow,0.068599,48.761726,
65.0,25.886883,0.0,follow,0.011287,48.819037,
65.1,25.886883,3.0,follow,0.0,48.922349,
65.2,26.186883,-1.924697,follow,0.188664,49.091661,
65.3,25.994413,3.0,follow,0.0,49.234219,
65.4,26.294413,0.0,follow,0.172842,49.268778,
65.5,26.294413,0.0,follow,0.124283,49.317337,179.719237
65.6,26.294413,-0.395793,follow,0.151724,49.289896,
65.7,26.254834,0.0,follow,0.031839,49.350412,
65.8,26.254834,3.0,follow,0.0,49.391929,
65.9,26.554834,-3.751112,follow,0.376806,49.455445,194.069285
66.0,26.179723,3.0,follow,0.0,49.467473,
66.1,26.479723,0.0,follow,0.158083,49.561501,
66.2,26.479723,2.954069,follow,0.0,49.740529,
66.3,26.77513,-2.757299,follow,0.401679,49.761016,
66.4,26.4994,2.979826,follow,0.0,49.854076,
66.5,26.797382,0.0,follow,0.252736,49.943337,
66.6,26.797382,-0.156162,follow,0.248474,49.947599,
66.7,26.781766,0.0,follow,0.165227,50.007423,
66.8,26.781766,0.0,follow,0.119403,50.053246,
66.9,26.781766,0.0,follow,0.06258,50.110069,448.347597
67.0,26.781766,-0.170771,follow,0.073756,50.098893,
67.1,26.764689,2.986277,follow,0.0,50.157424,
67.2,27.063317,-3.213971,follow,0.365883,50.229092,
67.3,26.74192,3.0,follow,0.0,50.4139,
67.4,27.04192,0.0,follow,0.031171,50.531708,
67.5,27.04192,2.919649,follow,0.0,50.751516,295.204945
67.6,27.333885,-2.881837,follow,0.295699,50.705128,
67.7,27.045701,2.946239,follow,0.0,50.825558,
67.8,27.340325,0.0,follow,0.146962,50.863525,
67.9,27.340325,2.854986,follow,0.0,51.070493,134.281296
68.0,27.625823,-3.226487,follow,0.434825,51.00391,77.77081
68.1,27.303175,2.895201,follow,0.0,50.970593,494.022588
68.2,27.592695,-0.595116,follow,0.457719,50.931323,31.194639
68.3,27.533183,-1.101125,follow,0.52577,50.774005,249.89277
68.4,27.423071,0.0,follow,0.369908,50.764698,200.594968
68.5,27.423071,-0.569243,follow,0.395215,50.739391,
68.6,27.366146,0.0,follow,0.250443,50.798776,
68.7,27.366146,0.0,follow,0.171058,50.878162,
68.8,27.366146,2.95966,follow,0.0,51.088547,
68.9,27.662112,-1.506015,follow,0.297833,51.195336,297.452902
69.0,27.511511,0.0,follow,0.074082,51.193185,195.759293
69.1,27.511511,-0.341697,follow,0.100233,51.167034,
69.2,27.477341,2.96437,follow,0.0,51.2633,99.089926
69.3,27.773778,-4.168125,follow,0.478745,51.181922,
69.4,27.356966,3.0,follow,0.0,51.410225,
69.5,27.656966,2.915366,follow,0.0,51.557529,
69.6,27.948502,0.0,follow,0.383075,51.539678,43.003404
69.7,27.948502,-1.600843,follow,0.502925,51.419828,
69.8,27.788418,0.0,follow,0.103641,51.578986,
69.9,27.788418,0.0,follow,0.065482,51.617145,
70.0,27.788418,2.916474,follow,0.0,51.773303,63.260216
70.1,28.080065,-4.289436,follow,0.457802,51.662296,234.758763
70.2,27.651122,2.992737,follow,0.0,51.683184,
70.3,27.950396,0.0,follow,0.197449,51.728144,
70.4,27.950396,0.0,follow,0.145488,51.780105,
70.5,27.950396,0.0,follow,0.131528,51.794065,
70.6,27.950396,0.0,follow,0.023567,51.902026,157.090595
70.7,27.950396,-0.375681,follow,0.056607,51.868986,
70.8,27.912827,2.94973,follow,0.0,51.922704,
70.9,28.2078,-3.103524,follow,0.339777,51.971924,
71.0,27.897448,2.975356,follow,0.0,52.089179,
71.1,28.194984,0.0,follow,0.094795,52.19768,112.257018
71.2,28.194984,-0.578019,follow,0.141294,52.151182,66.436009
71.3,28.137182,0.0,follow,0.127309,52.078464,
71.4,28.137182,2.916141,follow,0.0,52.251746,
71.5,28.428796,-2.240451,follow,0.325328,52.317866,210.284276
71.6,28.204751,2.905945,follow,0.0,52.315391,
71.7,28.495345,0.0,follow,0.256162,52.486856,
71.8,28.495345,0.0,follow,0.205696,52.537322,
71.9,28.495345,0.0,follow,0.060231,52.682787,
72.0,28.495345,0.0,follow,0.006765,52.736253,
72.1,28.495345,2.827324,follow,0.0,52.965718,
72.2,28.778078,-0.182974,follow,0.023206,53.14391,
72.3,28.75978,2.733861,follow,0.0,53.152932,
72.4,29.033166,-3.063384,follow,0.305134,53.244616,
72.5,28.726828,2.758242,follow,0.0,53.340933,
72.6,29.002652,0.0,follow,0.02631,53.477668,81.939
72.7,29.002652,-0.725913,follow,0.091576,53.412403,
72.8,28.930061,2.692272,follow,0.0,53.502396,
72.9,29.199288,-1.206059,follow,0.196464,53.602468,36.985378
73.0,29.078682,0.0,follow,0.148424,53.469599,67.796129
73.1,29.078682,-0.970516,follow,0.227292,53.390731,35.388985
73.2,28.981631,-0.134159,follow,0.222878,53.249568,
73.3,28.968215,0.0,follow,0.183575,53.268747,
73.4,28.968215,0.0,follow,0.074397,53.377925,
73.5,28.968215,2.710796,follow,0.0,53.561104,
73.6,29.239294,-2.115516,follow,0.264767,53.594174,
73.7,29.027743,2.695649,follow,0.0,53.7884,79.364046
73.8,29.297308,-0.077084,follow,0.252292,53.693669,44.473894
73.9,29.289599,-1.372525,follow,0.360689,53.573709,
74.0,29.152347,0.0,follow,0.112045,53.616475,
74.1,29.152347,0.0,follow,0.02628,53.70224,
74.2,29.152347,2.665588,follow,0.0,53.754005,42.582601
74.3,29.418905,-5.431429,follow,0.527243,53.601115,
74.4,28.875763,2.784748,follow,0.0,53.682539,218.432482
74.5,29.154237,0.0,follow,0.101241,53.630115,
74.6,29.154237,2.681816,follow,0.0,53.757691,
74.7,29.422419,-2.207924,follow,0.298179,53.835449,148.54477
74.8,29.201627,2.66974,follow,0.0,53.821287,
74.9,29.468601,-1.138131,follow,0.381474,53.821426,119.976258
75.0,29.354788,0.0,follow,0.244234,53.787948,
75.1,29.354788,0.0,follow,0.185712,53.846469,
75.2,29.354788,0.0,follow,0.032191,53.99999,308.946498
75.3,29.354788,-0.214523,follow,0.04967,53.982511,
75.4,29.333335,2.635951,follow,0.0,54.105178,
75.5,29.59693,-2.580335,follow,0.284911,54.110485,368.27319
75.6,29.338897,2.639047,follow,0.0,54.121595,
75.7,29.602801,0.0,follow,0.232887,54.171315,173.181139
75.8,29.602801,-0.524135,follow,0.264167,54.140035,
75.9,29.550388,0.0,follow,0.163586,54.161996,159.118433
76.0,29.550388,-0.498488,follow,0.197625,54.127957,
76.1,29.500539,2.585356,follow,0.0,54.389903,
76.2,29.759075,-0.017609,follow,0.184616,54.453996,
76.3,29.757314,-0.116265,follow,0.181706,54.454265,
76.4,29.745687,0.0,follow,0.075835,54.542696,
76.5,29.745687,0.0,follow,0.013404,54.605127,
76.6,29.745687,2.493529,follow,0.0,54.660558,
76.7,29.99504,-2.269026,follow,0.222506,54.770054,
76.8,29.768138,2.485733,follow,0.0,54.919241,
76.9,30.016711,0.0,follow,0.096497,54.928569,
77.0,30.016711,0.0,follow,0.088168,54.936898,
77.1,30.016711,0.0,follow,0.047839,54.977227,38.266032
77.2,30.016711,-1.589919,follow,0.19151,54.833556,79.849543
77.3,29.857719,0.0,follow,0.005794,54.780784,
77.4,29.857719,2.450989,follow,0.0,54.998012,
77.5,30.102818,2.352436,follow,0.0,55.219731,
77.6,30.338062,-2.76267,follow,0.261168,55.245924,
77.7,30.061795,2.366846,follow,0.0,55.379745,
77.8,30.298479,2.270679,follow,0.0,55.468897,
77.9,30.525547,2.177225,follow,0.0,55.795342,
78.0,30.743269,0.0,follow,0.192889,55.922015,
78.1,30.743269,-0.006642,follow,0.179216,55.935688,92.720897
78.2,30.742605,-0.783426,follow,0.23848,55.875428,47.650671
78.3,30.664263,-0.103437,follow,0.230392,55.766002,
78.4,30.653919,0.0,follow,0.151269,55.82961,238.670758
78.5,30.653919,-0.373647,follow,0.17466,55.806218,68.564835
78.6,30.616554,-0.373098,follow,0.196269,55.728562,2098.672042
78.7,30.579244,0.0,follow,0.139229,55.729638,155.130161
78.8,30.579244,-0.499367,follow,0.175153,55.693714,
78.9,30.529308,2.143192,follow,0.0,55.925783,
79.0,30.743627,0.0,follow,0.05102,56.06442,
79.1,30.743627,2.050028,follow,0.0,56.122057,
79.2,30.94863,-0.783099,follow,0.11975,56.303194,
79.3,30.87032,1.990256,follow,0.0,56.363162,225.16459
79.4,31.069345,-1.889033,follow,0.28579,56.318228,
79.5,30.880442,1.976459,follow,0.0,56.521184,
79.6,31.078088,0.0,follow,0.002757,56.614375,107.206323
79.7,31.078088,-0.572541,follow,0.055566,56.561566,
79.8,31.020834,1.904417,follow,0.0,56.598483,225.64124
79.9,31.211276,-2.27997,follow,0.262558,56.554355,63.453272
80.0,30.983279,1.908466,follow,0.0,56.488027,
80.1,31.174125,0.0,follow,0.135573,56.625615,
80.2,31.174125,1.820386,follow,0.0,56.860202,73.450911
80.3,31.356164,-1.556596,follow,0.26966,56.764586,
80.4,31.200504,1.797051,follow,0.0,56.875535,2773.847349
80.5,31.380209,0.0,follow,0.214799,56.855515,2813.328679
80.6,31.380209,-0.193666,follow,0.21682,56.853494,708.813885
80.7,31.360843,0.0,follow,0.193855,56.847409,195.457528
80.8,31.360843,-0.469194,follow,0.222939,56.818325,
80.9,31.313923,0.0,follow,0.085952,56.884933,395.244598
81.0,31.313923,-0.224199,follow,0.100345,56.87054,
81.1,31.291503,1.713644,follow,0.0,56.96739,
81.2,31.462868,-0.888698,follow,0.175199,57.019103,
81.3,31.373998,1.666462,follow,0.0,57.065703,396.294893
81.4,31.540644,-1.23235,follow,0.276327,57.034639,
81.5,31.417409,0.0,follow,0.076216,57.049898,
81.6,31.417409,1.62722,follow,0.0,57.198157,
81.7,31.580131,0.0,follow,0.062053,57.308144,190.943581
81.8,31.580131,-0.373784,follow,0.092066,57.278131,
81.9,31.542753,1.553568,follow,0.0,57.360856,
82.0,31.69811,0.0,follow,0.05312,57.494045,58.185894
82.1,31.69811,-1.109654,follow,0.151931,57.395234,
82.2,31.587144,1.510895,follow,0.0,57.526519,
82.3,31.738234,0.0,follow,0.078655,57.528696,
82.4,31.738234,1.433076,follow,0.0,57.653873,7002.19468
82.5,31.881541,-1.196265,follow,0.183594,57.638718,50.492012
82.6,31.761915,0.0,follow,0.106345,57.536527,70.003024
82.7,31.761915,-0.972744,follow,0.188537,57.454335,
82.8,31.66464,1.427164,follow,0.0,57.549871,
82.9,31.807357,0.0,follow,0.0569,57.654136,855.951247
83.0,31.807357,-0.118265,follow,0.063635,57.6474,
83.1,31.79553,1.347756,follow,0.0,57.797847,79.662899
83.2,31.930306,-1.346988,follow,0.183643,57.711816,
83.3,31.795607,1.329096,follow,0.0,57.799256,268.076658
83.4,31.928517,0.0,follow,0.128371,57.764404,
83.5,31.928517,0.0,follow,0.105223,57.787552,
83.6,31.928517,0.0,follow,0.010075,57.882701,
83.7,31.928517,0.0,follow,0.000926,57.891849,
83.8,31.928517,1.227719,follow,0.0,57.950997,
83.9,32.051289,1.168354,follow,0.0,58.137868,
84.0,32.168124,-0.974944,follow,0.09113,58.161056,
84.1,32.07063,1.139424,follow,0.0,58.336993,363.1768
84.2,32.184572,1.082924,follow,0.0,58.309536,
84.3,32.292865,1.028143,follow,0.0,58.440249,
84.4,32.395679,0.975039,follow,0.0,58.653681,33.988758
84.5,32.493183,-1.987535,follow,0.268411,58.471363,516.610328
84.6,32.294429,0.991601,follow,0.0,58.47992,
84.7,32.393589,0.939969,follow,0.0,58.617561,
84.8,32.487586,0.0,follow,0.059577,58.671803,
84.9,32.487586,0.877494,follow,0.0,58.787044,
85.0,32.575336,-0.089957,follow,0.063493,58.799511,
85.1,32.56634,0.820284,follow,0.0,58.884877,
85.2,32.648368,0.0,follow,0.031513,58.94104,
85.3,32.648368,0.760989,follow,0.0,59.133203,
85.4,32.724467,0.716927,follow,0.0,59.229756,
85.5,32.79616,0.674269,follow,0.0,59.33114,
85.6,32.863587,0.632981,follow,0.0,59.353782,
85.7,32.926885,0.0,follow,0.025234,59.365093,
85.8,32.926885,0.0,follow,0.004923,59.385405,
85.9,32.926885,0.563758,follow,0.0,59.492716,
86.0,32.983261,0.526291,follow,0.0,59.51539,
86.1,33.03589,0.49006,follow,0.0,59.607801,
86.2,33.084896,0.455033,follow,0.0,59.879311,
86.3,33.130399,0.42118,follow,0.0,60.027271,
86.4,33.172517,0.38847,follow,0.0,60.05402,
86.5,33.211364,0.356875,follow,0.0,60.234883,
86.6,33.247052,0.326364,follow,0.0,60.252178,41.637888
86.7,33.279688,0.296911,follow,0.0,60.104209,146.707207
86.8,33.309379,0.268488,follow,0.0,60.060271,46.944851
86.9,33.336228,-0.757463,follow,0.074694,59.929649,
87.0,33.260482,0.255064,follow,0.0,59.9646,
87.1,33.285988,0.228431,follow,0.0,60.038002,
87.2,33.308831,0.20275,follow,0.0,60.281118,
87.3,33.329106,0.177994,follow,0.0,60.388208,
87.4,33.346906,0.15414,follow,0.0,60.441517,
87.5,33.36232,0.131163,follow,0.0,60.603285,41.443255
87.6,33.375436,0.109039,follow,0.0,60.455742,
87.7,33.38634,0.087746,follow,0.0,60.561108,
87.8,33.395114,0.06726,follow,0.0,60.723596,94.128418
87.9,33.40184,0.047561,follow,0.0,60.658412,
88.0,33.406596,0.028625,follow,0.0,60.865753,
88.1,33.409459,0.010433,follow,0.0,60.992807,
88.2,33.410502,-0.007037,follow,0.0,61.045756,
88.3,33.409799,-0.023804,follow,0.0,61.209777,
88.4,33.407418,-0.039889,follow,0.0,61.547035,
88.5,33.403429,-0.055311,follow,0.0,61.672692,
88.6,33.397898,-0.070088,follow,0.0,61.808902,
88.7,33.390889,-0.084239,follow,0.0,61.874813,
88.8,33.382465,-0.097782,follow,0.0,61.905567,
88.9,33.372687,-0.110734,follow,0.0,62.114298,
89.0,33.361614,-0.123113,follow,0.0,62.152136,
89.1,33.349303,-0.134935,follow,0.0,62.291206,
89.2,33.335809,-0.146216,follow,0.0,62.377625,
89.3,33.321188,-0.156973,follow,0.0,62.568506,
89.4,33.30549,-0.167222,follow,0.0,62.749957,
89.5,33.288768,-0.176977,follow,0.0,63.009081,
89.6,33.27107,-0.186253,follow,0.0,63.111974,
89.7,33.252445,-0.195065,follow,0.0,63.245729,
89.8,33.232939,-0.203427,follow,0.0,63.310435,
89.9,33.212596,-0.211353,follow,0.0,63.435176,
90.0,33.19146,-0.218856,follow,0.0,63.65303,
90.1,33.169575,-0.22595,follow,0.0,63.915072,
90.2,33.14698,-0.232647,follow,0.0,63.998374,
90.3,33.123715,-0.23896,follow,0.0,64.267003,
90.4,33.099819,-0.2449,follow,0.0,64.584021,
90.5,33.075329,-0.250481,follow,0.0,64.799488,
90.6,33.050281,-0.255713,follow,0.0,65.16546,
90.7,33.02471,-0.260608,follow,0.0,65.251989,
90.8,32.998649,-0.265177,follow,0.0,65.288124,262.571559
90.9,32.972131,-0.269431,follow,0.0,65.265911,
91.0,32.945188,-0.273379,follow,0.0,65.581392,
91.1,32.91785,-0.277033,follow,0.0,65.807607,
91.2,32.890147,-0.280403,follow,0.0,65.957592,
91.3,32.862107,-0.283497,follow,0.0,66.140382,
91.4,32.833757,-0.286326,follow,0.0,66.176006,
91.5,32.805124,-0.288899,follow,0.0,66.577493,
91.6,32.776234,-0.291224,follow,0.0,66.73787,
91.7,32.747112,-0.293311,follow,0.0,66.894159,
91.8,32.717781,-0.295167,follow,0.0,67.111381,
91.9,32.688264,-0.296802,follow,0.0,67.301554,
92.0,32.658584,-0.298223,follow,0.0,67.463696,
92.1,32.628762,-0.299437,follow,0.0,67.51982,
92.2,32.598818,-0.300454,follow,0.0,67.702938,
92.3,32.568773,-0.30128,follow,0.0,68.027061,
92.4,32.538645,-0.301922,follow,0.0,68.295196,
92.5,32.508452,-0.302387,follow,0.0,68.586351,
92.6,32.478214,-0.302683,follow,0.0,68.66153,
92.7,32.447945,-0.302815,follow,0.0,68.686735,
92.8,32.417664,-0.302791,follow,0.0,68.796969,
92.9,32.387385,-0.302616,follow,0.0,68.92423,
93.0,32.357123,-0.302297,follow,0.0,69.153518,124.126076
93.1,32.326893,-0.30184,follow,0.0,69.100829,
93.2,32.29671,-0.30125,follow,0.0,69.369158,
93.3,32.266585,-0.300533,follow,0.0,69.466499,
93.4,32.236531,-0.299694,follow,0.0,69.534846,
93.5,32.206562,-0.298739,follow,0.0,69.54319,114.651431
93.6,32.176688,-0.297673,follow,0.0,69.485521,
93.7,32.146921,-0.296501,follow,0.0,69.672829,
93.8,32.117271,-0.295227,follow,0.0,69.783102,234.746019
93.9,32.087748,-0.293857,follow,0.0,69.756327,219.533517
94.0,32.058362,-0.292394,follow,0.0,69.727491,
94.1,32.029123,-0.290844,follow,0.0,69.791579,
94.2,32.000038,-0.28921,follow,0.0,70.051575,
94.3,31.971117,-0.287498,follow,0.0,70.118463,116.64686
94.4,31.942368,-0.28571,follow,0.0,70.061226,
94.5,31.913797,-0.28385,follow,0.0,70.125847,
94.6,31.885412,-0.281923,follow,0.0,70.185305,38.239543
94.7,31.857219,-0.279932,follow,0.0,70.004583,
94.8,31.829226,-0.277881,follow,0.0,70.081661,
94.9,31.801438,-0.275773,follow,0.0,70.138517,
95.0,31.773861,-0.273612,follow,0.0,70.284131,
95.1,31.7465,-0.2714,follow,0.0,70.539481,
95.2,31.71936,-0.26914,follow,0.0,70.722545,
95.3,31.692446,-0.266837,follow,0.0,70.7673,171.579716
95.4,31.665762,-0.264492,follow,0.0,70.728724,
95.5,31.639313,-0.262109,follow,0.0,71.043793,
95.6,31.613102,-0.25969,follow,0.0,71.113483,
95.7,31.587133,-0.257238,follow,0.0,71.17577,
95.8,31.561409,-0.254756,follow,0.0,71.232629,
95.9,31.535933,-0.252245,follow,0.0,71.308035,
96.0,31.510709,-0.249709,follow,0.0,71.347964,1175.249543
96.1,31.485738,-0.247149,follow,0.0,71.344391,1279.998398
96.2,31.461023,-0.244569,follow,0.0,71.341288,
96.3,31.436566,-0.241969,follow,0.0,71.384632,669.862554
96.4,31.412369,-0.239352,follow,0.0,71.376395,244.131009
96.5,31.388434,-0.23672,follow,0.0,71.349551,
96.6,31.364762,-0.234075,follow,0.0,71.398075,
96.7,31.341355,-0.231419,follow,0.0,71.40994,
96.8,31.318213,-0.228753,follow,0.0,71.586118,32.127147
96.9,31.295337,-0.226079,follow,0.0,71.365585,
97.0,31.272729,-0.2234,follow,0.0,71.496312,
97.1,31.250389,-0.220716,follow,0.0,71.639273,40.695126
97.2,31.228318,-0.218029,follow,0.0,71.465441,481.839593
97.3,31.206515,-0.21534,follow,0.0,71.45279,345.993179
97.4,31.184981,-0.212652,follow,0.0,71.434291,59.282505
97.5,31.163716,-0.209964,follow,0.0,71.31592,110.787891
97.6,31.142719,-0.207279,follow,0.0,71.253648,72.506603
97.7,31.121992,-0.204598,follow,0.0,71.157449,
97.8,31.101532,-0.201922,follow,0.0,71.326296,
97.9,31.08134,-0.199251,follow,0.0,71.415162,
98.0,31.061414,-0.196589,follow,0.0,71.53202,
98.1,31.041756,-0.193934,follow,0.0,71.594845,62.70593
98.2,31.022362,-0.191288,follow,0.0,71.482608,116.732565
98.3,31.003233,-0.188653,follow,0.0,71.423285,
98.4,30.984368,-0.186029,follow,0.0,71.454848,54.364412
98.5,30.965765,-0.183416,follow,0.0,71.325272,
98.6,30.947424,-0.180817,follow,0.0,71.371529,152.691326
98.7,30.929342,-0.178231,follow,0.0,71.326595,115.165133
98.8,30.911519,-0.175659,follow,0.0,71.266443,
98.9,30.893953,-0.173103,follow,0.0,71.302048,
99.0,30.876643,-0.170562,follow,0.0,71.310384,100.914345
99.1,30.859587,-0.168037,follow,0.0,71.241425,
99.2,30.842783,-0.16553,follow,0.0,71.308147,49.768985
99.3,30.82623,-0.16304,follow,0.0,71.166524,
99.4,30.809926,-0.160568,follow,0.0,71.176531,
99.5,30.793869,-0.158114,follow,0.0,71.181144,86.398603
99.6,30.778058,-0.15568,follow,0.0,71.100339,255.703508
99.7,30.76249,-0.153265,follow,0.0,71.07409,40.788814
99.8,30.747163,-0.15087,follow,0.0,70.901373,
99.9,30.732076,-0.148496,follow,0.0,70.921166,83.233362
100.0,30.717227,-0.146142,follow,0.0,70.837443,59.666321
100.1,30.702612,-0.14381,follow,0.0,70.720182,
100.2,30.688231,-0.141498,follow,0.0,70.740359,49.879278
100.3,30.674082,-0.139209,follow,0.0,70.59995,33.87581
100.4,30.660161,-0.136941,follow,0.0,70.392934,31.283514
100.5,30.646467,-0.134696,follow,0.0,70.169288,196.846763
100.6,30.632997,-0.132473,follow,0.0,70.134988,33.832654
100.7,30.61975,-0.130273,follow,0.0,69.929013,
100.8,30.606722,-0.128096,follow,0.0,69.989341,24.499875
100.9,30.593913,-0.125941,follow,0.0,69.70495,
101.0,30.581319,-0.12381,follow,0.0,69.751818,78.256881
101.1,30.568938,-0.121703,follow,0.0,69.663924,57.624085
101.2,30.556767,-0.119618,follow,0.0,69.544247,42.488779
101.3,30.544806,-0.117558,follow,0.0,69.381767,82.127501
101.4,30.53305,-0.115521,follow,0.0,69.298462,54.865979
101.5,30.521498,-0.113507,follow,0.0,69.173312,229.432302
101.6,30.510147,-0.111518,follow,0.0,69.144297,57.137107
101.7,30.498995,-0.109552,follow,0.0,69.024398,56.624011
101.8,30.48804,-0.10761,follow,0.0,68.903594,40.340737
101.9,30.477279,-0.105692,follow,0.0,68.733866,46.527342
102.0,30.46671,-0.103798,follow,0.0,68.587195,57.313139
102.1,30.45633,-0.101928,follow,0.0,68.468562,22.850808
102.2,30.446137,-0.100081,follow,0.0,68.169948,25.098124
102.3,30.436129,-0.098259,follow,0.0,67.899335,71.765401
102.4,30.426303,-0.09646,follow,0.0,67.805705,45.929388
102.5,30.416657,-0.094685,follow,0.0,67.659039,37.03981
102.6,30.407189,-0.092933,follow,0.0,67.47732,39.993936
102.7,30.397895,-0.091205,follow,0.0,67.309531,46.487838
102.8,30.388775,-0.089501,follow,0.0,67.165653,29.867664
102.9,30.379825,-0.08782,follow,0.0,66.941671,26.778545
103.0,30.371043,-0.086163,follow,0.0,66.692566,39.206871
103.1,30.362427,-0.084528,follow,0.0,66.523324,24.168973
103.2,30.353974,-0.082917,follow,0.0,66.248926,41.302999
103.3,30.345682,-0.081329,follow,0.0,66.089358,19.180341
103.4,30.337549,-0.079763,follow,0.0,65.745603,56.310778
103.5,30.329573,-0.078221,follow,0.0,65.629646,39.0752
103.6,30.321751,-0.076701,follow,0.0,65.462471,34.422213
